id_vente;id_bien;date_vente;valeur
11216;11216;2020-02-25;240000
11217;11217;2020-02-25;95000
11218;11218;2020-02-25;212000
11219;11219;2020-02-25;390000
11220;11220;2020-02-25;236000
11221;11221;2020-02-25;202000
11222;11222;2020-02-25;219000
11223;11223;2020-02-25;184020
11224;11224;2020-02-25;162000
11225;11225;2020-02-25;184600
11226;11226;2020-02-25;233000
11227;11227;2020-02-25;355000
11228;11228;2020-02-25;133000
11229;11229;2020-02-25;270500
11230;11230;2020-02-25;343000
11231;11231;2020-02-25;112800
11232;11232;2020-02-25;167000
11233;11233;2020-02-25;215000
11234;11234;2020-02-25;114000
11235;11235;2020-02-25;163020
11236;11236;2020-02-25;160000
11237;11237;2020-02-25;420000
11238;11238;2020-02-25;70000
11239;11239;2020-02-26;230000
11240;11240;2020-02-26;67560
11241;11241;2020-02-26;77000
11242;11242;2020-02-26;54090
11243;11243;2020-02-26;350000
11244;11244;2020-02-26;85000
11245;11245;2020-02-26;70000
11246;11246;2020-02-26;1000000
11247;11247;2020-02-26;159000
11248;11248;2020-02-26;245000
11249;11249;2020-02-26;137000
11250;11250;2020-02-26;114000
11251;11251;2020-02-26;327000
11252;11252;2020-02-26;129450
11253;11253;2020-02-26;283500
11254;11254;2020-02-26;128000
11255;11255;2020-02-26;70500
11256;11256;2020-02-26;114000
11257;11257;2020-02-26;170000
11258;11258;2020-02-26;367000
11259;11259;2020-02-26;67400
11260;11260;2020-02-26;75800
11261;11261;2020-02-26;82650
11262;11262;2020-02-26;103000
11263;11263;2020-02-26;480000
11264;11264;2020-02-26;119350
11265;11265;2020-02-26;69000
11266;11266;2020-02-26;58000
11267;11267;2020-02-26;137850
11268;11268;2020-02-26;215000
11269;11269;2020-02-26;165000
11270;11270;2020-02-26;95500
11271;11271;2020-02-26;140000
11272;11272;2020-02-26;257000
11273;11273;2020-02-26;147000
11274;11274;2020-02-26;105000
11275;11275;2020-02-26;284500
11276;11276;2020-02-26;92000
11277;11277;2020-02-26;107500
11278;11278;2020-02-26;52000
11279;11279;2020-02-26;74000
11280;11280;2020-02-26;312000
11281;11281;2020-02-26;223800
11282;11282;2020-02-26;197200
11283;11283;2020-02-26;193000
11284;11284;2020-02-26;52300
11285;11285;2020-02-26;180000
11286;11286;2020-02-26;83500
11287;11287;2020-02-26;255000
11288;11288;2020-02-26;128250
11289;11289;2020-02-26;142000
11290;11290;2020-02-26;180500
11291;11291;2020-02-26;107000
11292;11292;2020-02-26;380613
11293;11293;2020-02-26;170000
11294;11294;2020-02-26;105000
11295;11295;2020-02-26;134050
11296;11296;2020-02-26;63585
11297;11297;2020-02-26;72400
11298;11298;2020-02-26;477000
11299;11299;2020-02-26;184800
11300;11300;2020-02-26;156700
11301;11301;2020-02-26;165000
11302;11302;2020-02-26;244000
11303;11303;2020-02-26;179000
11304;11304;2020-02-26;46500
11305;11305;2020-02-26;155000
11306;11306;2020-02-26;95500
11307;11307;2020-02-26;194000
11308;11308;2020-02-26;288400
11309;11309;2020-02-26;387900
11310;11310;2020-02-26;65030
11311;11311;2020-02-26;91000
11312;11312;2020-02-26;253000
11313;11313;2020-02-26;179425
11314;11314;2020-02-26;127500
11315;11315;2020-02-26;113280
11316;11316;2020-02-26;54000
11317;11317;2020-02-26;75700
11318;11318;2020-02-26;81000
11319;11319;2020-02-26;184800
11320;11320;2020-02-26;153370
11321;11321;2020-02-26;49000
11322;11322;2020-02-26;63500
11323;11323;2020-02-26;113000
11324;11324;2020-02-26;240000
11325;11325;2020-02-26;70500
11326;11326;2020-02-26;42000
11327;11327;2020-02-26;102000
11328;11328;2020-02-26;125000
11329;11329;2020-02-26;95000
11330;11330;2020-02-26;80280
11331;11331;2020-02-26;51560
11332;11332;2020-02-26;57000
11333;11333;2020-02-26;112000
11334;11334;2020-02-26;173500
11335;11335;2020-02-26;158000
11336;11336;2020-02-26;123000
11337;11337;2020-02-26;106500
11338;11338;2020-02-26;215500
11339;11339;2020-02-26;100000
11340;11340;2020-02-26;161510
11341;11341;2020-02-26;132400
11342;11342;2020-02-26;128000
11343;11343;2020-02-26;123700
11344;11344;2020-02-26;123000
11345;11345;2020-02-26;
11346;11346;2020-02-26;106800
11347;11347;2020-02-26;736800
11348;11348;2020-02-26;189100
11349;11349;2020-02-26;152200
11350;11350;2020-02-26;216000
11351;11351;2020-02-26;177500
11352;11352;2020-02-26;154500
11353;11353;2020-02-26;60000
11354;11354;2020-02-26;340500
11355;11355;2020-02-26;784849
11356;11356;2020-02-26;43500
11357;11357;2020-02-26;165330
11358;11358;2020-02-26;1440000
11359;11359;2020-02-26;488000
11360;11360;2020-02-26;910000
11361;11361;2020-02-26;6454000
11362;11362;2020-02-26;127000
11363;11363;2020-02-26;445000
11364;11364;2020-02-26;751000
11365;11365;2020-02-26;91000
11366;11366;2020-02-26;419300
11367;11367;2020-02-26;1000000
11368;11368;2020-02-26;820000
11369;11369;2020-02-26;396000
11370;11370;2020-02-26;95000
11371;11371;2020-02-26;943000
11372;11372;2020-02-26;1532000
11373;11373;2020-02-26;690000
11374;11374;2020-02-26;220000
11375;11375;2020-02-26;14000
11376;11376;2020-02-26;50000
11377;11377;2020-02-26;499000
11378;11378;2020-02-26;2389240
11379;11379;2020-02-26;1250000
11380;11380;2020-02-26;663000
11381;11381;2020-02-26;278900
11382;11382;2020-02-26;70000
11383;11383;2020-02-26;1739600
11384;11384;2020-02-26;412000
11385;11385;2020-02-26;738200
11386;11386;2020-02-26;520000
11387;11387;2020-02-26;345000
11388;11388;2020-02-26;662000
11389;11389;2020-02-26;195000
11390;11390;2020-02-26;626900
11391;11391;2020-02-26;730000
11392;11392;2020-02-26;1100000
11393;11393;2020-02-26;815000
11394;11394;2020-02-26;741100
11395;11395;2020-02-26;375000
11396;11396;2020-02-26;681600
11397;11397;2020-02-26;304250
11398;11398;2020-02-26;360280
11399;11399;2020-02-26;74100
11400;11400;2020-02-26;174500
11401;11401;2020-02-26;155580
11402;11402;2020-02-26;292342,6
11403;11403;2020-02-26;585000
11404;11404;2020-02-26;65400
11405;11405;2020-02-26;1125645
11406;11406;2020-02-26;1037100
11407;11407;2020-02-26;595000
11408;11408;2020-02-26;431975
11409;11409;2020-02-26;810000
11410;11410;2020-02-26;681920
11411;11411;2020-02-26;208000
11412;11412;2020-02-26;99400
11413;11413;2020-02-26;198800
11414;11414;2020-02-26;250000
11415;11415;2020-02-26;66000
11416;11416;2020-02-26;210000
11417;11417;2020-02-26;171000
11418;11418;2020-02-26;78000
11419;11419;2020-02-26;163000
11420;11420;2020-02-26;193300
11421;11421;2020-02-26;229900
11422;11422;2020-02-26;143000
11423;11423;2020-02-26;252900
11424;11424;2020-02-26;76000
11425;11425;2020-02-26;175000
11426;11426;2020-02-26;235900
11427;11427;2020-02-26;75000
11428;11428;2020-02-26;370476
11429;11429;2020-02-26;203000
11430;11430;2020-02-26;180000
11431;11431;2020-02-26;256100
11432;11432;2020-02-26;342000
11433;11433;2020-02-26;144900
11434;11434;2020-02-26;242700
11435;11435;2020-02-26;124000
11436;11436;2020-02-26;131000
11437;11437;2020-02-26;135000
11438;11438;2020-02-26;344000
11439;11439;2020-02-26;374640
11440;11440;2020-02-26;291262
11441;11441;2020-02-26;222000
11442;11442;2020-02-26;230200
11443;11443;2020-02-26;145000
11444;11444;2020-02-26;158700
11445;11445;2020-02-26;176000
11446;11446;2020-02-26;100000
11447;11447;2020-02-26;32000
11448;11448;2020-02-26;207000
11449;11449;2020-02-26;112000
11450;11450;2020-02-26;210800
11451;11451;2020-02-26;90830
11452;11452;2020-02-26;87000
11453;11453;2020-02-26;135000
11454;11454;2020-02-26;71000
11455;11455;2020-02-26;98500
11456;11456;2020-02-26;167000
11457;11457;2020-02-26;121800
11458;11458;2020-02-26;104000
11459;11459;2020-02-26;40500
11460;11460;2020-02-26;179999
11461;11461;2020-02-26;120000
11462;11462;2020-02-26;59000
11463;11463;2020-02-26;84200
11464;11464;2020-02-26;282000
11465;11465;2020-02-26;82000
11466;11466;2020-02-26;148050
11467;11467;2020-02-26;65000
11468;11468;2020-02-26;214830
11469;11469;2020-02-26;98000
11470;11470;2020-02-26;115000
11471;11471;2020-02-26;70000
11472;11472;2020-02-26;137000
11473;11473;2020-02-26;135000
11474;11474;2020-02-26;122000
11475;11475;2020-02-26;96500
11476;11476;2020-02-26;334000
11477;11477;2020-02-26;95000
11478;11478;2020-02-26;155000
11479;11479;2020-02-26;485000
11480;11480;2020-02-26;649700
11481;11481;2020-02-26;191000
11482;11482;2020-02-26;408000
11483;11483;2020-02-26;285000
11484;11484;2020-02-26;86000
11485;11485;2020-02-26;70000
11486;11486;2020-02-26;154974
11487;11487;2020-02-26;510000
11488;11488;2020-02-26;269100
11489;11489;2020-02-26;1284000
11490;11490;2020-02-26;470000
11491;11491;2020-02-26;205000
11492;11492;2020-02-26;664460
11493;11493;2020-02-26;293000
11494;11494;2020-02-26;402000
11495;11495;2020-02-26;609047
11496;11496;2020-02-26;589250
11497;11497;2020-02-26;521000
11498;11498;2020-02-26;450000
11499;11499;2020-02-26;489000
11500;11500;2020-02-26;223000
11501;11501;2020-02-26;227000
11502;11502;2020-02-26;329000
11503;11503;2020-02-26;250000
11504;11504;2020-02-26;240000
11505;11505;2020-02-26;281500
11506;11506;2020-02-26;179000
11507;11507;2020-02-26;790000
11508;11508;2020-02-26;100000
11509;11509;2020-02-26;93880
11510;11510;2020-02-26;75000
11511;11511;2020-02-26;400000
11512;11512;2020-02-26;184000
11513;11513;2020-02-26;273000
11514;11514;2020-02-26;95000
11515;11515;2020-02-26;135000
11516;11516;2020-02-26;
11517;11517;2020-02-26;99000
11518;11518;2020-02-26;116610
11519;11519;2020-02-26;182000
11520;11520;2020-02-26;620000
11521;11521;2020-02-26;750000
11522;11522;2020-02-26;353000
11523;11523;2020-02-26;166000
11524;11524;2020-02-26;225672,02
11525;11525;2020-02-26;145000
11526;11526;2020-02-26;365000
11527;11527;2020-02-26;289598
11528;11528;2020-02-26;130000
11529;11529;2020-02-26;252427
11530;11530;2020-02-26;275000
11531;11531;2020-02-26;168000
11532;11532;2020-02-26;345600
11533;11533;2020-02-26;425000
11534;11534;2020-02-26;685000
11535;11535;2020-02-26;174200
11536;11536;2020-02-26;148000
11537;11537;2020-02-26;164000
11538;11538;2020-02-26;196000
11539;11539;2020-02-26;142360
11540;11540;2020-02-26;170000
11541;11541;2020-02-26;79000
11542;11542;2020-02-26;696000
11543;11543;2020-02-26;743600
11544;11544;2020-02-26;140100
11545;11545;2020-02-26;169000
11546;11546;2020-02-26;144800
11547;11547;2020-02-26;64000
11548;11548;2020-02-26;114000
11549;11549;2020-02-26;133000
11550;11550;2020-02-26;420000
11551;11551;2020-02-26;187000
11552;11552;2020-02-26;315000
11553;11553;2020-02-26;301500
11554;11554;2020-02-26;245000
11555;11555;2020-02-26;145000
11556;11556;2020-02-26;520700
11557;11557;2020-02-26;103000
11558;11558;2020-02-27;315800
11559;11559;2020-02-27;13000
11560;11560;2020-02-27;44000
11561;11561;2020-02-27;76000
11562;11562;2020-02-27;238000
11563;11563;2020-02-27;188000
11564;11564;2020-02-27;134000
11565;11565;2020-02-27;890000
11566;11566;2020-02-27;383000
11567;11567;2020-02-27;422500
11568;11568;2020-02-27;147250
11569;11569;2020-02-27;195000
11570;11570;2020-02-27;195000
11571;11571;2020-02-27;440000
11572;11572;2020-02-27;114000
11573;11573;2020-02-27;485000
11574;11574;2020-02-27;161000
11575;11575;2020-02-27;120625
11576;11576;2020-02-27;192500
11577;11577;2020-02-27;154380
11578;11578;2020-02-27;47500
11579;11579;2020-02-27;50350
11580;11580;2020-02-27;55000
11581;11581;2020-02-27;28400
11582;11582;2020-02-27;185000
11583;11583;2020-02-27;350000
11584;11584;2020-02-27;132810
11585;11585;2020-02-27;49000
11586;11586;2020-02-27;164540
11587;11587;2020-02-27;38000
11588;11588;2020-02-27;75000
11589;11589;2020-02-27;112000
11590;11590;2020-02-27;214000
11591;11591;2020-02-27;265000
11592;11592;2020-02-27;109000
11593;11593;2020-02-27;150000
11594;11594;2020-02-27;97000
11595;11595;2020-02-27;280000
11596;11596;2020-02-27;150500
11597;11597;2020-02-27;67000
11598;11598;2020-02-27;184000
11599;11599;2020-02-27;192000
11600;11600;2020-02-27;60000
11601;11601;2020-02-27;41005
11602;11602;2020-02-27;93500
11603;11603;2020-02-27;68000
11604;11604;2020-02-27;15000
11605;11605;2020-02-27;56990
11606;11606;2020-02-27;71500
11607;11607;2020-02-27;58000
11608;11608;2020-02-27;89000
11609;11609;2020-02-27;35000
11610;11610;2020-02-27;212500
11611;11611;2020-02-27;140000
11612;11612;2020-02-27;137370
11613;11613;2020-02-27;80000
11614;11614;2020-02-27;210000
11615;11615;2020-02-27;1683000
11616;11616;2020-02-27;128000
11617;11617;2020-02-27;175000
11618;11618;2020-02-27;74300
11619;11619;2020-02-27;54500
11620;11620;2020-02-27;81900
11621;11621;2020-02-27;166000
11622;11622;2020-02-27;64000
11623;11623;2020-02-27;157000
11624;11624;2020-02-27;78224,26
11625;11625;2020-02-27;80100
11626;11626;2020-02-27;87000
11627;11627;2020-02-27;406850
11628;11628;2020-02-27;363280
11629;11629;2020-02-27;241860
11630;11630;2020-02-27;55575
11631;11631;2020-02-27;155000
11632;11632;2020-02-27;71000
11633;11633;2020-02-27;246300
11634;11634;2020-02-27;149500
11635;11635;2020-02-27;116280
11636;11636;2020-02-27;110280
11637;11637;2020-02-27;109100
11638;11638;2020-02-27;158000
11639;11639;2020-02-27;71800
11640;11640;2020-02-27;142000
11641;11641;2020-02-27;119000
11642;11642;2020-02-27;88000
11643;11643;2020-02-27;104000
11644;11644;2020-02-27;59000
11645;11645;2020-02-27;124000
11646;11646;2020-02-27;154000
11647;11647;2020-02-27;161792
11648;11648;2020-02-27;129150
11649;11649;2020-02-27;130000
11650;11650;2020-02-27;77500
11651;11651;2020-02-27;136600
11652;11652;2020-02-27;225000
11653;11653;2020-02-27;187400
11654;11654;2020-02-27;175229
11655;11655;2020-02-27;210000
11656;11656;2020-02-27;295000
11657;11657;2020-02-27;144700
11658;11658;2020-02-27;189000
11659;11659;2020-02-27;74000
11660;11660;2020-02-27;175000
11661;11661;2020-02-27;156700
11662;11662;2020-02-27;192950
11663;11663;2020-02-27;91560
11664;11664;2020-02-27;132500
11665;11665;2020-02-27;100000
11666;11666;2020-02-27;226800
11667;11667;2020-02-27;179000
11668;11668;2020-02-27;157000
11669;11669;2020-02-27;123000
11670;11670;2020-02-27;121900
11671;11671;2020-02-27;131700
11672;11672;2020-02-27;90000
11673;11673;2020-02-27;42000
11674;11674;2020-02-27;90000
11675;11675;2020-02-27;196100
11676;11676;2020-02-27;116700
11677;11677;2020-02-27;151400
11678;11678;2020-02-27;72500
11679;11679;2020-02-27;220000
11680;11680;2020-02-27;161350
11681;11681;2020-02-27;203000
11682;11682;2020-02-27;112500
11683;11683;2020-02-27;155500
11684;11684;2020-02-27;196974
11685;11685;2020-02-27;61600
11686;11686;2020-02-27;140000
11687;11687;2020-02-27;65500
11688;11688;2020-02-27;148000
11689;11689;2020-02-27;71500
11690;11690;2020-02-27;88400
11691;11691;2020-02-27;131000
11692;11692;2020-02-27;83000
11693;11693;2020-02-27;77434
11694;11694;2020-02-27;49000
11695;11695;2020-02-27;157500
11696;11696;2020-02-27;166900
11697;11697;2020-02-27;241500
11698;11698;2020-02-27;40000
11699;11699;2020-02-27;685570
11700;11700;2020-02-27;125220
11701;11701;2020-02-27;268000
11702;11702;2020-02-27;224000
11703;11703;2020-02-27;88000
11704;11704;2020-02-27;46500
11705;11705;2020-02-27;52000
11706;11706;2020-02-27;122500
11707;11707;2020-02-27;126000
11708;11708;2020-02-27;88000
11709;11709;2020-02-27;80000
11710;11710;2020-02-27;106000
11711;11711;2020-02-27;42170
11712;11712;2020-02-27;97000
11713;11713;2020-02-27;115000
11714;11714;2020-02-27;336900
11715;11715;2020-02-27;144500
11716;11716;2020-02-27;213170
11717;11717;2020-02-27;298350
11718;11718;2020-02-27;265950
11719;11719;2020-02-27;229000
11720;11720;2020-02-27;134960
11721;11721;2020-02-27;82200
11722;11722;2020-02-27;139000
11723;11723;2020-02-27;542000
11724;11724;2020-02-27;459000
11725;11725;2020-02-27;174000
11726;11726;2020-02-27;223500
11727;11727;2020-02-27;350000
11728;11728;2020-02-27;1225500
11729;11729;2020-02-27;1589100
11730;11730;2020-02-27;580000
11731;11731;2020-02-27;1123500
11732;11732;2020-02-27;512860
11733;11733;2020-02-27;544725
11734;11734;2020-02-27;300000
11735;11735;2020-02-27;2050000
11736;11736;2020-02-27;563000
11737;11737;2020-02-27;390000
11738;11738;2020-02-27;253000
11739;11739;2020-02-27;262000
11740;11740;2020-02-27;524700
11741;11741;2020-02-27;339100
11742;11742;2020-02-27;362620
11743;11743;2020-02-27;588450
11744;11744;2020-02-27;79000
11745;11745;2020-02-27;278000
11746;11746;2020-02-27;818000
11747;11747;2020-02-27;447378
11748;11748;2020-02-27;810000
11749;11749;2020-02-27;460600
11750;11750;2020-02-27;204000
11751;11751;2020-02-27;620000
11752;11752;2020-02-27;315200
11753;11753;2020-02-27;900000
11754;11754;2020-02-27;748000
11755;11755;2020-02-27;514000
11756;11756;2020-02-27;442300
11757;11757;2020-02-27;1439900
11758;11758;2020-02-27;525000
11759;11759;2020-02-27;2065000
11760;11760;2020-02-27;326000
11761;11761;2020-02-27;1085670
11762;11762;2020-02-27;885850
11763;11763;2020-02-27;362000
11764;11764;2020-02-27;361650
11765;11765;2020-02-27;140000
11766;11766;2020-02-27;296000
11767;11767;2020-02-27;377655
11768;11768;2020-02-27;271000
11769;11769;2020-02-27;444000
11770;11770;2020-02-27;194080
11771;11771;2020-02-27;371000
11772;11772;2020-02-27;159000
11773;11773;2020-02-27;572191
11774;11774;2020-02-27;146250
11775;11775;2020-02-27;43000
11776;11776;2020-02-27;309000
11777;11777;2020-02-27;895000
11778;11778;2020-02-27;243000
11779;11779;2020-02-27;478000
11780;11780;2020-02-27;579300
11781;11781;2020-02-27;241830
11782;11782;2020-02-27;192190
11783;11783;2020-02-27;463000
11784;11784;2020-02-27;155000
11785;11785;2020-02-27;72000
11786;11786;2020-02-27;111500
11787;11787;2020-02-27;191500
11788;11788;2020-02-27;51262
11789;11789;2020-02-27;235000
11790;11790;2020-02-27;305000
11791;11791;2020-02-27;215000
11792;11792;2020-02-27;136065
11793;11793;2020-02-27;165000
11794;11794;2020-02-27;101000
11795;11795;2020-02-27;246000
11796;11796;2020-02-27;118000
11797;11797;2020-02-27;140000
11798;11798;2020-02-27;163341,86
11799;11799;2020-02-27;252000
11800;11800;2020-02-27;129950
11801;11801;2020-02-27;122500
11802;11802;2020-02-27;36000
11803;11803;2020-02-27;97000
11804;11804;2020-02-27;104000
11805;11805;2020-02-27;342000
11806;11806;2020-02-27;438500
11807;11807;2020-02-27;76000
11808;11808;2020-02-27;286000
11809;11809;2020-02-27;262000
11810;11810;2020-02-27;135000
11811;11811;2020-02-27;75000
11812;11812;2020-02-27;319000
11813;11813;2020-02-27;175575
11814;11814;2020-02-27;183000
11815;11815;2020-02-27;338000
11816;11816;2020-02-27;627850
11817;11817;2020-02-27;272100
11818;11818;2020-02-27;311000
11819;11819;2020-02-27;407020
11820;11820;2020-02-27;237235
11821;11821;2020-02-27;319000
11822;11822;2020-02-27;360000
11823;11823;2020-02-27;101220
11824;11824;2020-02-27;55000
11825;11825;2020-02-27;184000
11826;11826;2020-02-27;158000
11827;11827;2020-02-27;477000
11828;11828;2020-02-27;93500
11829;11829;2020-02-27;471429
11830;11830;2020-02-27;30000
11831;11831;2020-02-27;181460
11832;11832;2020-02-27;123000
11833;11833;2020-02-27;97100
11834;11834;2020-02-27;130000
11835;11835;2020-02-27;126500
11836;11836;2020-02-27;272000
11837;11837;2020-02-27;172450
11838;11838;2020-02-27;152500
11839;11839;2020-02-27;210000
11840;11840;2020-02-27;82350
11841;11841;2020-02-27;77400
11842;11842;2020-02-27;68000
11843;11843;2020-02-27;71000
11844;11844;2020-02-27;55000
11845;11845;2020-02-27;274000
11846;11846;2020-02-27;79000
11847;11847;2020-02-27;73000
11848;11848;2020-02-27;298360
11849;11849;2020-02-27;260000
11850;11850;2020-02-27;195000
11851;11851;2020-02-27;305000
11852;11852;2020-02-27;210000
11853;11853;2020-02-27;79999
11854;11854;2020-02-27;95570
11855;11855;2020-02-27;162000
11856;11856;2020-02-27;128700
11857;11857;2020-02-27;215000
11858;11858;2020-02-27;199000
11859;11859;2020-02-27;160000
11860;11860;2020-02-27;362500
11861;11861;2020-02-27;123000
11862;11862;2020-02-27;350000
11863;11863;2020-02-27;119800
11864;11864;2020-02-27;97872,14
11865;11865;2020-02-27;90000
11866;11866;2020-02-27;129000
11867;11867;2020-02-27;135000
11868;11868;2020-02-27;216150
11869;11869;2020-02-27;232305
11870;11870;2020-02-27;114000
11871;11871;2020-02-27;270000
11872;11872;2020-02-27;245000
11873;11873;2020-02-27;561000
11874;11874;2020-02-27;185000
11875;11875;2020-02-27;309395
11876;11876;2020-02-27;520000
11877;11877;2020-02-27;695000
11878;11878;2020-02-27;470500
11879;11879;2020-02-27;801900
11880;11880;2020-02-27;705500
11881;11881;2020-02-27;740000
11882;11882;2020-02-27;1620000
11883;11883;2020-02-27;281000
11884;11884;2020-02-27;413000
11885;11885;2020-02-27;196000
11886;11886;2020-02-27;167000
11887;11887;2020-02-27;212000
11888;11888;2020-02-27;190000
11889;11889;2020-02-27;850000
11890;11890;2020-02-27;370000
11891;11891;2020-02-27;259000
11892;11892;2020-02-27;234000
11893;11893;2020-02-27;150000
11894;11894;2020-02-27;82000
11895;11895;2020-02-27;220000
11896;11896;2020-02-27;200000
11897;11897;2020-02-27;84000
11898;11898;2020-02-27;190000
11899;11899;2020-02-27;52500
11900;11900;2020-02-27;563600
11901;11901;2020-02-27;212000
11902;11902;2020-02-27;220000
11903;11903;2020-02-27;139000
11904;11904;2020-02-27;270000
11905;11905;2020-02-27;218000
11906;11906;2020-02-27;208589
11907;11907;2020-02-27;133000
11908;11908;2020-02-27;334500
11909;11909;2020-02-27;567000
11910;11910;2020-02-27;142000
11911;11911;2020-02-27;130500
11912;11912;2020-02-27;115000
11913;11913;2020-02-27;146000
11914;11914;2020-02-27;91094
11915;11915;2020-02-27;192000
11916;11916;2020-02-27;265000
11917;11917;2020-02-27;315000
11918;11918;2020-02-27;21000
11919;11919;2020-02-27;305000
11920;11920;2020-02-27;185000
11921;11921;2020-02-27;158000
11922;11922;2020-02-27;175000
11923;11923;2020-02-27;88000
11924;11924;2020-02-27;148257,2
11925;11925;2020-02-27;540000
11926;11926;2020-02-27;146000
11927;11927;2020-02-27;190775
11928;11928;2020-02-27;47500
11929;11929;2020-02-27;100943
11930;11930;2020-02-27;70000
11931;11931;2020-02-27;218000
11932;11932;2020-02-27;149000
11933;11933;2020-02-27;121359
11934;11934;2020-02-27;171000
11935;11935;2020-02-27;398000
11936;11936;2020-02-27;277000
11937;11937;2020-02-27;150319
11938;11938;2020-02-27;180000
11939;11939;2020-02-27;147500
11940;11940;2020-02-27;187500
11941;11941;2020-02-28;74000
11942;11942;2020-02-28;210000
11943;11943;2020-02-28;167000
11944;11944;2020-02-28;139130
11945;11945;2020-02-28;59500
11946;11946;2020-02-28;77000
11947;11947;2020-02-28;140150
11948;11948;2020-02-28;212000
11949;11949;2020-02-28;236030
11950;11950;2020-02-28;175800
11951;11951;2020-02-28;370000
11952;11952;2020-02-28;215000
11953;11953;2020-02-28;67000
11954;11954;2020-02-28;64000
11955;11955;2020-02-28;430000
11956;11956;2020-02-28;124910
11957;11957;2020-02-28;461000
11958;11958;2020-02-28;149450
11959;11959;2020-02-28;36000
11960;11960;2020-02-28;202500
11961;11961;2020-02-28;302500
11962;11962;2020-02-28;611284
11963;11963;2020-02-28;245000
11964;11964;2020-02-28;55000
11965;11965;2020-02-28;45600
11966;11966;2020-02-28;14000
11967;11967;2020-02-28;102000
11968;11968;2020-02-28;43520
11969;11969;2020-02-28;34200
11970;11970;2020-02-28;111400
11971;11971;2020-02-28;28000
11972;11972;2020-02-28;113000
11973;11973;2020-02-28;102221
11974;11974;2020-02-28;76765
11975;11975;2020-02-28;230850
11976;11976;2020-02-28;60000
11977;11977;2020-02-28;299000
11978;11978;2020-02-28;362075
11979;11979;2020-02-28;169000
11980;11980;2020-02-28;182000
11981;11981;2020-02-28;111000
11982;11982;2020-02-28;6500
11983;11983;2020-02-28;43000
11984;11984;2020-02-28;115000
11985;11985;2020-02-28;89000
11986;11986;2020-02-28;290000
11987;11987;2020-02-28;270000
11988;11988;2020-02-28;118500
11989;11989;2020-02-28;263400
11990;11990;2020-02-28;324000
11991;11991;2020-02-28;130000
11992;11992;2020-02-28;129000
11993;11993;2020-02-28;155000
11994;11994;2020-02-28;65000
11995;11995;2020-02-28;170000
11996;11996;2020-02-28;86000
11997;11997;2020-02-28;55000
11998;11998;2020-02-28;121900
11999;11999;2020-02-28;43000
12000;12000;2020-02-28;350000
12001;12001;2020-02-28;135500
12002;12002;2020-02-28;382500
12003;12003;2020-02-28;138000
12004;12004;2020-02-28;125500
12005;12005;2020-02-28;68500
12006;12006;2020-02-28;46000
12007;12007;2020-02-28;115000
12008;12008;2020-02-28;28000
12009;12009;2020-02-28;54950
12010;12010;2020-02-28;109500
12011;12011;2020-02-28;71500
12012;12012;2020-02-28;50000
12013;12013;2020-02-28;85900
12014;12014;2020-02-28;235700
12015;12015;2020-02-28;231500
12016;12016;2020-02-28;37000
12017;12017;2020-02-28;73000
12018;12018;2020-02-28;77580
12019;12019;2020-02-28;50830
12020;12020;2020-02-28;73000
12021;12021;2020-02-28;131500
12022;12022;2020-02-28;212250
12023;12023;2020-02-28;338880
12024;12024;2020-02-28;8000
12025;12025;2020-02-28;234650
12026;12026;2020-02-28;145655
12027;12027;2020-02-28;105500
12028;12028;2020-02-28;288500
12029;12029;2020-02-28;79800
12030;12030;2020-02-28;167200
12031;12031;2020-02-28;118000
12032;12032;2020-02-28;174700
12033;12033;2020-02-28;159000
12034;12034;2020-02-28;322247
12035;12035;2020-02-28;178500
12036;12036;2020-02-28;454000
12037;12037;2020-02-28;498000
12038;12038;2020-02-28;186300
12039;12039;2020-02-28;787000
12040;12040;2020-02-28;229500
12041;12041;2020-02-28;227185
12042;12042;2020-02-28;129021,61
12043;12043;2020-02-28;129000
12044;12044;2020-02-28;180000
12045;12045;2020-02-28;54459
12046;12046;2020-02-28;102151
12047;12047;2020-02-28;135000
12048;12048;2020-02-28;119200
12049;12049;2020-02-28;102600
12050;12050;2020-02-28;153500
12051;12051;2020-02-28;100000
12052;12052;2020-02-28;154800
12053;12053;2020-02-28;222850
12054;12054;2020-02-28;165000
12055;12055;2020-02-28;249850
12056;12056;2020-02-28;85940
12057;12057;2020-02-28;71400
12058;12058;2020-02-28;25800
12059;12059;2020-02-28;130000
12060;12060;2020-02-28;92000
12061;12061;2020-02-28;136000
12062;12062;2020-02-28;162800
12063;12063;2020-02-28;129500
12064;12064;2020-02-28;111900
12065;12065;2020-02-28;50000
12066;12066;2020-02-28;462000
12067;12067;2020-02-28;76375
12068;12068;2020-02-28;149000
12069;12069;2020-02-28;28095
12070;12070;2020-02-28;257000
12071;12071;2020-02-28;368000
12072;12072;2020-02-28;205900
12073;12073;2020-02-28;129750
12074;12074;2020-02-28;325000
12075;12075;2020-02-28;146000
12076;12076;2020-02-28;36000
12077;12077;2020-02-28;83000
12078;12078;2020-02-28;285000
12079;12079;2020-02-28;65000
12080;12080;2020-02-28;122500
12081;12081;2020-02-28;68000
12082;12082;2020-02-28;79000
12083;12083;2020-02-28;151000
12084;12084;2020-02-28;190000
12085;12085;2020-02-28;97000
12086;12086;2020-02-28;67340
